1294670340	20260317	202603	2026	2026.2110	CHN	CHINA	CHN								PAK	PAKISTANI	PAK								1	025	025	02	1	-0.3	8	1	8	-3.84615384615385	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260317120000	https://www.spacewar.com/afp/260317084005.icjubfyi.html
1294670341	20260317	202603	2026	2026.2110	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	025	025	02	1	-0.3	2	1	2	-3.84615384615385	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260317120000	https://www.spacewar.com/afp/260317084005.icjubfyi.html
1294670342	20260317	202603	2026	2026.2110	CHNHLH	CHINESE	CHN					HLH													0	013	013	01	1	0.4	6	1	6	0.28409090909091	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20260317120000	https://www.radiotamazuj.org/en/news/article/chinese-doctors-provide-relief-to-patients-in-juba
1294670343	20260317	202603	2026	2026.2110	COP	POLICE OFFICER						COP													0	010	010	01	1	0.0	5	1	5	-6.59340659340659	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20260317120000	https://www.timeslive.co.za/news/south-africa/2026-03-17-soweto-man-wins-r150000-lawsuit-for-wrongful-drug-arrest-clone/
1294670344	20260317	202603	2026	2026.2110	COP	DEPUTY						COP													0	010	010	01	1	0.0	6	1	6	-3.24675324675324	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260317120000	https://www.el-balad.com/16883947
1294670345	20260317	202603	2026	2026.2110	COP	DETECTIVE						COP													1	036	036	03	1	4.0	10	1	10	3.52941176470588	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20260317120000	https://seasideradio.co.uk/local-news/easter-at-eden-camp-modern-history-museum-near-malton/
1294670346	20260317	202603	2026	2026.2110	COP	DEPUTIES						COP													0	042	042	04	1	1.9	5	1	5	-2.42587601078168	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20260317120000	https://guernseypress.com/opinion/2026/03/17/bob-murray-have-the-lunatics-taken-over-the-asylum
1294670347	20260317	202603	2026	2026.2110	COP	PRISON						COP													0	043	043	04	1	2.8	3	1	3	6.06796116504854	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317120000	https://mashable.com/article/best-amazon-spring-sale-book-deals-2026
1294670348	20260317	202603	2026	2026.2110	COP	DEPUTY						COP													0	081	081	08	2	5.0	6	1	6	-2.42587601078168	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20260317120000	https://guernseypress.com/opinion/2026/03/17/bob-murray-have-the-lunatics-taken-over-the-asylum
1294670349	20260317	202603	2026	2026.2110	COP	POLICE						COP													0	090	090	09	2	-2.0	4	1	4	-3.24675324675324	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20260317120000	https://www.el-balad.com/16883947
1294670350	20260317	202603	2026	2026.2110	COP	POLICE						COP													0	090	090	09	2	-2.0	6	1	6	-3.24675324675324	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260317120000	https://www.el-balad.com/16883947
1294670351	20260317	202603	2026	2026.2110	COP	CONSTABLE						COP													1	110	110	11	3	-2.0	10	1	10	-7.25190839694656	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20260317120000	https://www.derbytelegraph.co.uk/news/derby-news/derbyshire-police-officers-dropped-abuse-10869214
1294670352	20260317	202603	2026	2026.2110	COP	POLICE						COP													1	180	180	18	4	-9.0	9	1	6	-7.25190839694656	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20260317120000	https://www.derbytelegraph.co.uk/news/derby-news/derbyshire-police-officers-dropped-abuse-10869214
1294670353	20260317	202603	2026	2026.2110	COP	DEPUTY						COP			DEU	GERMANY	DEU								0	010	010	01	1	0.0	3	1	3	-4.98220640569394	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260317120000	https://www.euronews.com/2026/03/17/spies-among-us-irans-secret-services-threaten-regime-opponents-in-germany
1294670354	20260317	202603	2026	2026.2110	COP	DEPUTY						COP			DEU	GERMANY	DEU								0	013	013	01	1	0.4	2	1	2	-4.98220640569394	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260317120000	https://www.euronews.com/2026/03/17/spies-among-us-irans-secret-services-threaten-regime-opponents-in-germany
1294670355	20260317	202603	2026	2026.2110	COP	CONSTAB						COP			FRA	FRANCE	FRA								1	173	173	17	4	-5.0	1	1	1	-7.25190839694656	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260317120000	https://www.derbytelegraph.co.uk/news/derby-news/derbyshire-police-officers-dropped-abuse-10869214
1294670356	20260317	202603	2026	2026.2110	COP	POLICE						COP			FRA	FRANCE	FRA								1	180	180	18	4	-9.0	5	1	4	-7.25190839694656	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260317120000	https://www.derbytelegraph.co.uk/news/derby-news/derbyshire-police-officers-dropped-abuse-10869214
1294670357	20260317	202603	2026	2026.2110	COP	POLICE						COP			GBR	LONDON	GBR								1	020	020	02	1	3.0	10	1	10	-1.51515151515152	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260317120000	https://news.sky.com/story/police-appeal-to-find-two-teenagers-missing-for-10-days-from-west-london-13520830
1294670358	20260317	202603	2026	2026.2110	COP	DEPUTY						COP			GGY	GUERNSEY									0	081	081	08	2	5.0	2	1	2	-2.42587601078168	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20260317120000	https://guernseypress.com/opinion/2026/03/17/bob-murray-have-the-lunatics-taken-over-the-asylum
1294670359	20260317	202603	2026	2026.2110	COP	POLICE						COP			HLH	HOSPITAL						HLH			1	091	091	09	2	-2.0	10	1	10	-9.09090909090909	0								0								0								20260317120000	https://cyprus-mail.com/2026/03/17/arrested-man-dies-of-cardiac-arrest
1294670360	20260317	202603	2026	2026.2110	COP	DEPUTY						COP			ISRMOS	ISRAEL	ISR			MOS					1	190	190	19	4	-10.0	2	1	2	-1.91780821917808	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Basij, Fars, Iran	IR	IR07	41029	30.608	53.1874	10467014	20260317120000	https://www.dailyrecord.co.uk/news/uk-world-news/iran-security-chief-ali-larijani-36879503
1294670361	20260317	202603	2026	2026.2110	COP	POLICE						COP			MILGOV	LIEUTENANT						MIL	GOV		1	020	020	02	1	3.0	10	1	10	4.84988452655889	0								0								0								20260317120000	https://www.dailyexcelsior.com/lg-sinha-attends-the-passing-out-parade-of-jk-police-constables-at-stc-talwara/
1294670362	20260317	202603	2026	2026.2110	COP	DEPUTY						COP			PSE	PALESTINIAN	PSE								1	190	190	19	4	-10.0	1	1	1	-1.91780821917808	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260317120000	https://www.dailyrecord.co.uk/news/uk-world-news/iran-security-chief-ali-larijani-36879503
1294670363	20260317	202603	2026	2026.2110	COP	DEPUTY						COP			PSEMOS	PALESTINIAN	PSE			MOS					1	190	190	19	4	-10.0	1	1	1	-1.91780821917808	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Basij, Fars, Iran	IR	IR07	41029	30.608	53.1874	10467014	20260317120000	https://www.dailyrecord.co.uk/news/uk-world-news/iran-security-chief-ali-larijani-36879503
1294670364	20260317	202603	2026	2026.2110	COP	SECURITY FORCE						COP			UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	5	1	5	-7.91268758526602	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20260317120000	https://www.channelstv.com/2026/03/17/explosions-well-locate-them-tinubu-orders-security-chiefs-to-maiduguri/
1294670365	20260317	202603	2026	2026.2110	COP	PRISON						COP			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	6.06796116504854	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317120000	https://mashable.com/article/best-amazon-spring-sale-book-deals-2026
1294670366	20260317	202603	2026	2026.2110	COP	POLICE						COP			USA	NEW YORK	USA								1	193	193	19	4	-10.0	6	1	6	-7.52688172043011	3	Brooklyn, Alabama, United States	US	USAL	AL035	31.2627	-86.7711	114956	3	Brooklyn, Alabama, United States	US	USAL	AL035	31.2627	-86.7711	114956	3	Brooklyn, Alabama, United States	US	USAL	AL035	31.2627	-86.7711	114956	20260317120000	https://www.bkreader.com/in-other-brooklyn-news/police-identify-24-year-old-man-killed-in-east-new-york-shooting-12015029
1294670367	20260317	202603	2026	2026.2110	COP	POLICE						COP			USA	NEW YORK	USA								1	193	193	19	4	-10.0	4	1	4	-7.52688172043011	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Brooklyn, Alabama, United States	US	USAL	AL035	31.2627	-86.7711	114956	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260317120000	https://www.bkreader.com/in-other-brooklyn-news/police-identify-24-year-old-man-killed-in-east-new-york-shooting-12015029
1294670368	20260317	202603	2026	2026.2110	COP	POLICE						COP			sco	SCOTTISH			sco						1	042	042	04	1	1.9	10	1	10	-3.46232179226069	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260317120000	https://www.dailyrecord.co.uk/news/scottish-news/ram-raid-gang-rob-livingston-36879518
1294670369	20260317	202603	2026	2026.2110	COP	POLICE						COP			sco	SCOTTISH			sco						1	043	043	04	1	2.8	10	1	10	-3.46232179226069	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260317120000	https://www.dailyrecord.co.uk/news/scottish-news/ram-raid-gang-rob-livingston-36879518
1294670370	20260317	202603	2026	2026.2110	COPGOV	POLICE						COP	GOV												0	190	190	19	4	-10.0	10	1	10	-7.91268758526602	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	0								4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	20260317120000	https://www.channelstv.com/2026/03/17/explosions-well-locate-them-tinubu-orders-security-chiefs-to-maiduguri/
1294670371	20260317	202603	2026	2026.2110	CRM	CRIMINAL						CRM													0	173	173	17	4	-5.0	2	1	2	-6.30630630630631	3	Stockton, California, United States	US	USCA	CA077	37.9577	-121.291	1659872	0								3	Stockton, California, United States	US	USCA	CA077	37.9577	-121.291	1659872	20260317120000	https://www.cbsnews.com/news/victoria-marquina-missing-joshua-anthony-martinez-rearrest/
1294670372	20260317	202603	2026	2026.2110	CRM	CRIMINAL						CRM													0	173	173	17	4	-5.0	1	1	1	-6.30630630630631	3	Amador County, California, United States	US	USCA	CA005	38.4499	-120.651	1675841	0								3	San Joaquin County, California, United States	US	USCA		37.9333	-121.301	277303	20260317120000	https://www.cbsnews.com/news/victoria-marquina-missing-joshua-anthony-martinez-rearrest/
1294670373	20260317	202603	2026	2026.2110	CRM	CRIMINAL						CRM			JUD	FEDERAL COURT						JUD			0	120	120	12	3	-4.0	10	1	10	-7.98165137614679	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260317120000	http://www.gulfcoastmedia.com/stories/marshall-seeks-federal-action-on-long-delayed-capital-murder-cases,319366
1294670374	20260317	202603	2026	2026.2110	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	3	1	3	-6.30630630630631	3	Stockton, California, United States	US	USCA	CA077	37.9577	-121.291	1659872	3	Stockton, California, United States	US	USCA	CA077	37.9577	-121.291	1659872	3	Stockton, California, United States	US	USCA	CA077	37.9577	-121.291	1659872	20260317120000	https://www.cbsnews.com/news/victoria-marquina-missing-joshua-anthony-martinez-rearrest/
1294670375	20260317	202603	2026	2026.2110	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-6.30630630630631	3	Amador County, California, United States	US	USCA	CA005	38.4499	-120.651	1675841	3	Amador County, California, United States	US	USCA		38.4499	-120.651	1675841	3	San Joaquin County, California, United States	US	USCA		37.9333	-121.301	277303	20260317120000	https://www.cbsnews.com/news/victoria-marquina-missing-joshua-anthony-martinez-rearrest/
1294670376	20260317	202603	2026	2026.2110	CUB	CUBAN	CUB								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	2	1	2	-3.77358490566038	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317120000	https://www.yahoo.com/news/articles/trump-officials-push-cuba-oust-105945866.html
1294670377	20260317	202603	2026	2026.2110	CUB	CUBAN	CUB								USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-3.77358490566038	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260317120000	https://www.yahoo.com/news/articles/trump-officials-push-cuba-oust-105945866.html
1294670378	20260317	202603	2026	2026.2110	CUBGOV	CUBA	CUB					GOV			USA	AMERICAN	USA								0	0311	031	03	1	5.2	1	1	1	-4.16666666666667	4	Ciego De Avila, Provincia de Ciego de Avila, Cuba	CU	CU07	5747	21.84	-78.7619	-1618014	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Ciego De Avila, Provincia de Ciego de Avila, Cuba	CU	CU07	5747	21.84	-78.7619	-1618014	20260317120000	https://tass.com/world/2102805
1294670379	20260317	202603	2026	2026.2110	CUBGOV	CUBA	CUB					GOV			USA	AMERICAN	USA								0	0311	031	03	1	5.2	1	1	1	-4.16666666666667	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Ciego De Avila, Provincia de Ciego de Avila, Cuba	CU	CU07	5747	21.84	-78.7619	-1618014	4	Ciego De Avila, Provincia de Ciego de Avila, Cuba	CU	CU07	5747	21.84	-78.7619	-1618014	20260317120000	https://tass.com/world/2102805
1294670380	20260317	202603	2026	2026.2110	CUBGOV	CUBAN	CUB					GOV			USABUS	AMERICAN	USA					BUS			0	0311	031	03	1	5.2	6	1	6	-4.16666666666667	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Ciego De Avila, Provincia de Ciego de Avila, Cuba	CU	CU07	5747	21.84	-78.7619	-1618014	20260317120000	https://tass.com/world/2102805
1294670381	20260317	202603	2026	2026.2110	CUBGOV	CUBA	CUB					GOV			USAGOV	OVAL OFFICE	USA					GOV			0	020	020	02	1	3.0	1	1	1	-4.36005625879044	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20260317120000	https://www.cnn.com/2026/03/17/us/5-things-to-know-for-march-17
1294670382	20260317	202603	2026	2026.2110	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	10	1	10	2.98507462686567	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260317120000	https://www.laois-nationalist.ie/ipas-centre-next-to-croke-park-shut-down_arid-91376.html
1294670383	20260317	202603	2026	2026.2110	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	10	1	10	2.98507462686567	5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	0								5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	20260317120000	https://www.westernpeople.ie/ipas-centre-next-to-croke-park-shut-down_arid-91376.html
1294670384	20260317	202603	2026	2026.2110	CVL	THE POOR						CVL													1	013	013	01	1	0.4	2	1	2	-4.32989690721649	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	0								4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20260317120000	https://www.mangalorean.com/are-photos-of-long-queues-for-lpg-in-mumbai-delhi-ai-generated-sanjay-raut/
1294670385	20260317	202603	2026	2026.2110	CVL	CIVILIAN						CVL													1	043	043	04	1	2.8	10	1	10	-3.06122448979592	1	Iran	IR	IR		32	53	IR	0								1	Ukraine	UP	UP		49	32	UP	20260317120000	https://www.inforum.com/opinion/letters/letter-its-not-too-late
1294670386	20260317	202603	2026	2026.2110	CVL	COMMUNITY						CVL													0	046	046	04	1	7.0	1	1	1	-4.95221546481321	4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	0								4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	20260317120000	https://www.rappler.com/philippines/visayas/boracay-indigenous-peoples-protest-canceled-land-titles/
1294670387	20260317	202603	2026	2026.2110	CVL	VOTER						CVL													0	057	057	05	1	8.0	6	1	6	9.01287553648065	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260317120000	https://www.ibtimes.com.au/academy-awards-oscars-recap-one-battle-after-another-sweeps-oscars-2026-claims-six-total-wins-1863618
1294670388	20260317	202603	2026	2026.2110	CVL	RESIDENTS						CVL													1	071	071	07	2	7.4	20	2	20	2.98507462686567	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260317120000	https://www.westernpeople.ie/ipas-centre-next-to-croke-park-shut-down_arid-91376.html
1294670389	20260317	202603	2026	2026.2110	CVL	CITIZEN						CVL													1	090	090	09	2	-2.0	5	1	5	-1.95439739413681	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20260317120000	https://www.mangalorean.com/negligence-in-implementation-of-ayushman-vayo-vandana-scheme-cards-of-216265-senior-citizens-turn-useless/
1294670390	20260317	202603	2026	2026.2110	CVL	COMMUNITY						CVL													0	111	111	11	3	-2.0	10	1	10	-4.95221546481321	4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	0								4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	20260317120000	https://www.rappler.com/philippines/visayas/boracay-indigenous-peoples-protest-canceled-land-titles/
1294670391	20260317	202603	2026	2026.2110	CVL	COMMUNITY						CVL													1	1822	182	18	4	-9.0	10	1	10	-4.86486486486487	0								0								0								20260317120000	https://www.peninsuladailynews.com/2026/03/17/reward-offered-for-information-that-leads-to-animal-cruelty-arrest/
1294670392	20260317	202603	2026	2026.2110	CVL	COMMUNITY						CVL			GOV	ADMINISTRATION						GOV			1	043	043	04	1	2.8	1	1	1	-4.95221546481321	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	20260317120000	https://www.rappler.com/philippines/visayas/boracay-indigenous-peoples-protest-canceled-land-titles/
1294670393	20260317	202603	2026	2026.2110	CVL	CONSTITUENT						CVL			GOVGOV	GOVERNMENT						GOV	GOV		1	100	100	10	3	-5.0	5	1	5	-3.06748466257669	0								0								0								20260317120000	https://www.mmegi.bw/news/faka-pressure-an-auspicious-schemer-a-rising-star/news
1294670394	20260317	202603	2026	2026.2110	CVL	TOURIST						CVL			IMGSASMOS	ARIF HUSSAIN	SAS			MOS		IMG			0	090	090	09	2	-2.0	10	1	10	4.93562231759656	0								0								0								20260317120000	https://theshillongtimes.com/2026/03/17/newly-recruited-forest-staff-in-kaziranga-get-training-on-life-skills-field-safety/
1294670395	20260317	202603	2026	2026.2110	CVL	VOTER						CVL			IRL	IRELAND	IRL								0	057	057	05	1	8.0	4	1	4	9.01287553648065	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260317120000	https://www.ibtimes.com.au/academy-awards-oscars-recap-one-battle-after-another-sweeps-oscars-2026-claims-six-total-wins-1863618
1294670396	20260317	202603	2026	2026.2110	CVL	RESIDENTS						CVL			LBN	LEBANON	LBN								1	174	174	17	4	-5.0	1	1	1	-6.17088607594936	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	1	Italy	IT	IT		42.833333	12.833333	IT	20260317120000	https://www.spacewar.com/afp/260317095129.ecm2eu39.html
1294670397	20260317	202603	2026	2026.2110	CVL	RESIDENTS						CVL			LBN	LEBANON	LBN								1	174	174	17	4	-5.0	1	1	1	-6.17088607594936	1	Israel	IS	IS		31.5	34.75	IS	4	Saida, Liban-Sud, Lebanon	LE	LE06	18805	33.5631	35.3689	-810346	4	Saida, Liban-Sud, Lebanon	LE	LE06	18805	33.5631	35.3689	-810346	20260317120000	https://www.spacewar.com/afp/260317095129.ecm2eu39.html
1294670398	20260317	202603	2026	2026.2110	CVL	VOTER						CVL			LEG	SENATE						LEG			1	020	020	02	1	3.0	1	1	1	-2.03125	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260317120000	https://www.theguardian.com/us-news/live/2026/mar/17/us-senate-voter-id-donald-trump-iran-hormuz-latest-news-updates
1294670399	20260317	202603	2026	2026.2110	CVL	VOTER						CVL			LEG	SENATE						LEG			1	020	020	02	1	3.0	1	1	1	-2.03125	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Iran	IR	IR		32	53	IR	20260317120000	https://www.theguardian.com/us-news/live/2026/mar/17/us-senate-voter-id-donald-trump-iran-hormuz-latest-news-updates
1294670400	20260317	202603	2026	2026.2110	CVL	VOTER						CVL			LEG	SENATE						LEG			1	020	020	02	1	3.0	3	1	3	-2.03125	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317120000	https://www.theguardian.com/us-news/live/2026/mar/17/us-senate-voter-id-donald-trump-iran-hormuz-latest-news-updates
1294670401	20260317	202603	2026	2026.2110	CVL	COMMUNITY						CVL			PHL	PHILIPPINE	PHL								0	046	046	04	1	7.0	2	1	2	-4.95221546481321	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	20260317120000	https://www.rappler.com/philippines/visayas/boracay-indigenous-peoples-protest-canceled-land-titles/
1294670402	20260317	202603	2026	2026.2110	CVL	COMMUNITY						CVL			PHL	PHILIPPINE	PHL								0	046	046	04	1	7.0	4	1	4	-4.95221546481321	4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	4	Aklan, Quirino, Philippines	RP	RP68	24219	16.5569	121.477	10977463	20260317120000	https://www.rappler.com/philippines/visayas/boracay-indigenous-peoples-protest-canceled-land-titles/
1294670403	20260317	202603	2026	2026.2110	CVL	TRAVELLER						CVL			SAU	SAUDI	SAU								1	051	051	05	1	3.4	5	1	5	9.30427493713328	4	Aljadidah, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	25.6811	49.5142	203702	4	Aljadidah, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	25.6811	49.5142	203702	4	Aljadidah, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	25.6811	49.5142	203702	20260317120000	https://www.dailymail.co.uk/travel/article-15592617/Saudi-Arabia-home-inspired-art-scene-digital-wonders-outdoor-artistic-spaces-discover-destinations.html
1294670404	20260317	202603	2026	2026.2110	CVL	RESIDENTS						CVL			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	2	1	2	-7.90123456790124	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	20260317120000	https://www.easternriverinachronicle.com.au/story/9201408/at-least-23-dead-after-attacks-in-nigerias-maiduguri/
1294670405	20260317	202603	2026	2026.2110	CYP	CYPRUS	CYP																		1	043	043	04	1	2.8	10	1	10	0	1	Cyprus	CY	CY		35	33	CY	0								1	Israel	IS	IS		31.5	34.75	IS	20260317120000	https://cyprus-mail.com/2026/03/17/cyprus-completely-safe-for-tourism-christodoulides-insists
1294670406	20260317	202603	2026	2026.2110	CYP	CYPRUS	CYP																		1	130	130	13	3	-4.4	4	1	4	1.9756838905775	1	Cyprus	CY	CY		35	33	CY	0								1	Cyprus	CY	CY		35	33	CY	20260317120000	https://cyprus-mail.com/2026/03/17/cyprus-property-market-remains-resilient-amid-geopolitical-tension
1294670407	20260317	202603	2026	2026.2110	CYP	CYPRUS	CYP								GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	10	1	10	1.9756838905775	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20260317120000	https://cyprus-mail.com/2026/03/17/cyprus-property-market-remains-resilient-amid-geopolitical-tension
1294670408	20260317	202603	2026	2026.2110	CYP	CYPRIOT	CYP								MIL	MILITARY FORCE						MIL			1	020	020	02	1	3.0	4	1	4	0.92807424593967	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20260317120000	https://cyprus-mail.com/2026/03/17/christodoulides-to-tell-eu-leaders-of-need-for-strategic-autonomy
