1295636627	20260323	202603	2026	2026.2274	AFGINSTAL	TALIBAN	AFG	TAL				INS			EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-4.12844036697248	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260323120000	https://www.khaama.com/millions-of-girls-still-denied-education-in-afghanistan-says-uk-envoy/
1295636628	20260323	202603	2026	2026.2274	AFGINSTAL	TALIBAN	AFG	TAL				INS			EDU	SCHOOL						EDU			1	057	057	05	1	8.0	5	1	5	-4.12844036697248	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260323120000	https://www.khaama.com/millions-of-girls-still-denied-education-in-afghanistan-says-uk-envoy/
1295636629	20260323	202603	2026	2026.2274	AFGINSTAL	TALIBAN	AFG	TAL				INS			EDU	SCHOOL						EDU			1	082	082	08	2	5.0	5	1	5	-4.12844036697248	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260323120000	https://www.khaama.com/millions-of-girls-still-denied-education-in-afghanistan-says-uk-envoy/
1295636630	20260323	202603	2026	2026.2274	ARE	DUBAI	ARE																		1	045	045	04	1	5.0	7	1	7	4.5045045045045	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260323120000	https://www.dubaicityguide.com/site/features/12876/dubai&rsquo
1295636631	20260323	202603	2026	2026.2274	AUS	VICTORIA	AUS																		1	015	015	01	1	0.0	5	1	5	-10.6666666666667	0								0								0								20260323120000	https://www.gazetteherald.co.uk/news/25958935.malton-woman-assaulted-five-men---including-two-officers/
1295636632	20260323	202603	2026	2026.2274	AUS	VICTORIA	AUS																		1	180	180	18	4	-9.0	5	1	5	-10.6666666666667	0								0								0								20260323120000	https://www.gazetteherald.co.uk/news/25958935.malton-woman-assaulted-five-men---including-two-officers/
1295636633	20260323	202603	2026	2026.2274	AUT	AUSTRIA	AUT																		0	122	122	12	3	-4.0	4	1	4	-4.84764542936288	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20260323120000	https://www.naturalnews.com/2026-03-23-switzerland-suspends-us-arms-exports-over-iran.html
1295636634	20260323	202603	2026	2026.2274	AUTLEG	VIENNA	AUT					LEG													0	122	122	12	3	-4.0	6	1	6	-4.84764542936288	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20260323120000	https://www.naturalnews.com/2026-03-23-switzerland-suspends-us-arms-exports-over-iran.html
1295636635	20260323	202603	2026	2026.2274	AZE	BAKU	AZE								PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	7	1	7	9.34579439252336	1	Pakistan	PK	PK		30	70	PK	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Pakistan	PK	PK		30	70	PK	20260323120000	http://today.az/news/society/266652.html
1295636636	20260323	202603	2026	2026.2274	AZE	BAKU	AZE								PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	1	1	1	9.34579439252336	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20260323120000	http://today.az/news/society/266652.html
1295636637	20260323	202603	2026	2026.2274	BGR	BULGARIAN	BGR								MKD	MACEDONIA	MKD								1	160	160	16	4	-4.0	8	1	8	-0.49330514446794	4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20260323120000	http://www.bgnes.com/european-union/any-retreat-by-bulgarian-meps-on-thomas-waitz-s-north-macedonia-report-would-betray-national-interest-and-eu-principles
1295636638	20260323	202603	2026	2026.2274	BGR	BULGARIAN	BGR								MKD	MACEDONIA	MKD								1	160	160	16	4	-4.0	2	1	2	-0.49330514446794	4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	20260323120000	http://www.bgnes.com/european-union/any-retreat-by-bulgarian-meps-on-thomas-waitz-s-north-macedonia-report-would-betray-national-interest-and-eu-principles
1295636639	20260323	202603	2026	2026.2274	BLR	BELARUS	BLR								MED	JOURNALIST						MED			0	0841	084	08	2	7.0	10	1	10	-4.99457111834962	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20260323120000	https://www.journalismpakistan.com/media-layoffs-deepen-as-funding-cuts-reshape-newsrooms
1295636640	20260323	202603	2026	2026.2274	BUD	BUDDHIST				BUD					CVL	TOURIST						CVL			0	043	043	04	1	2.8	2	1	2	-5.85106382978724	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20260323120000	https://theshillongtimes.com/2026/03/23/jk-police-register-fir-against-pahalgam-hotel-for-failing-to-report-stay-of-23-foreigners/
1295636641	20260323	202603	2026	2026.2274	BUD	BUDDHIST				BUD					CVL	TOURIST						CVL			0	043	043	04	1	2.8	2	1	2	-5.85106382978724	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260323120000	https://theshillongtimes.com/2026/03/23/jk-police-register-fir-against-pahalgam-hotel-for-failing-to-report-stay-of-23-foreigners/
1295636642	20260323	202603	2026	2026.2274	BUS	COMPANIES						BUS													0	012	012	01	1	-0.4	10	1	10	-0.89374379344588	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260323120000	http://www.bjreview.com/China/202603/t20260323_800433555.html
1295636643	20260323	202603	2026	2026.2274	BUS	BUSINESS						BUS													0	013	013	01	1	0.4	5	1	5	3.87931034482759	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20260323120000	https://www.govconwire.com/articles/executive-mosaic-operations-director-hiring-govcon
1295636644	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS													1	020	020	02	1	3.0	7	1	7	0.12961762799741	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/leading-independent-proxy-advisory-firm-glass-lewis-endorses-aptose-plan-of-arrangement/2305430
1295636645	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS													1	020	020	02	1	3.0	5	1	5	4.4750430292599	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260323120000	https://yellowhammernews.com/construction-partners-to-invest-20-million-in-new-dothan-headquarters/
1295636646	20260323	202603	2026	2026.2274	BUS	INDUSTRY						BUS													0	036	036	03	1	4.0	10	1	10	5.58659217877094	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260323120000	https://www.govconwire.com/articles/uscis-contract-00m-soar-it-security
1295636647	20260323	202603	2026	2026.2274	BUS	BUSINESS EXECUTIVE						BUS													1	042	042	04	1	1.9	10	1	10	1.89753320683112	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20260323120000	https://www.businesstimes.com.sg/singapore/chinas-latest-five-year-plan-opens-co-creation-opportunities-singapore-companies
1295636648	20260323	202603	2026	2026.2274	BUS	INDUSTRY						BUS													1	051	051	05	1	3.4	4	1	4	4.41176470588235	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260323120000	https://www.comingsoon.net/movies/news/2111109-steven-spielberg-explains-how-collaborating-with-tom-cruise-is-actually-like
1295636649	20260323	202603	2026	2026.2274	BUS	INDUSTRY						BUS													1	051	051	05	1	3.4	2	1	2	4.41176470588235	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260323120000	https://www.comingsoon.net/movies/news/2111109-steven-spielberg-explains-how-collaborating-with-tom-cruise-is-actually-like
1295636650	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS													0	084	084	08	2	7.0	10	1	10	1.67539267015707	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20260323120000	https://www.thehindu.com/brandhub/pr-release/manipal-hospital-yeshwanthpur-celebrates-50-abo-incompatible-and-500-kidney-transplants-on-world-kidney-day-2026/article70774996.ece
1295636651	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS													0	084	084	08	2	7.0	5	1	5	-1.02651839178785	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/solo-brands-inc-issues-fiscal-year-2026-financial-guidance/2305381
1295636652	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			CAN	TORONTO	CAN								1	043	043	04	1	2.8	2	1	2	2.25303292894281	4	Brookfield, Nova Scotia, Canada	CA	CA07	12627	45.25	-63.2833	-561700	4	Brookfield, Nova Scotia, Canada	CA	CA07	12627	45.25	-63.2833	-561700	4	Brookfield, Nova Scotia, Canada	CA	CA07	12627	45.25	-63.2833	-561700	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/transalta-investor-day-highlights-solid-foundation-and-attractive-growth-to-2029-and-beyond/2305391
1295636653	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			CAN	TORONTO	CAN								1	043	043	04	1	2.8	3	1	3	2.25303292894281	4	Centralia, Ontario, Canada	CA	CA08	12666	43.2833	-81.4667	-562359	4	Centralia, Ontario, Canada	CA	CA08	12666	43.2833	-81.4667	-562359	4	Centralia, Ontario, Canada	CA	CA08	12666	43.2833	-81.4667	-562359	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/transalta-investor-day-highlights-solid-foundation-and-attractive-growth-to-2029-and-beyond/2305391
1295636654	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	2.58397932816537	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260323120000	https://telecom.economictimes.indiatimes.com/news/enterprise-services/intellect-design-arena-aims-for-5000-crore-revenue-opportunity-in-ai-for-smes/129747571
1295636655	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	8	1	8	2.58397932816537	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260323120000	https://telecom.economictimes.indiatimes.com/news/enterprise-services/intellect-design-arena-aims-for-5000-crore-revenue-opportunity-in-ai-for-smes/129747571
1295636656	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	2	1	2	2.58397932816537	1	United States	US	US		39.828175	-98.5795	US	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260323120000	https://telecom.economictimes.indiatimes.com/news/enterprise-services/intellect-design-arena-aims-for-5000-crore-revenue-opportunity-in-ai-for-smes/129747571
1295636657	20260323	202603	2026	2026.2274	BUS	TRADER						BUS			IRN	IRAN	IRN								1	0871	087	08	2	9.0	10	1	10	-6.18811881188119	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260323120000	https://finance.yahoo.com/sectors/energy/articles/oil-prices-fluctuate-amid-hormuz-113351241.html
1295636658	20260323	202603	2026	2026.2274	BUS	AIRLINE						BUS			MIL	CARRIER						MIL			0	043	043	04	1	2.8	5	1	5	-4.44444444444444	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260323120000	https://openthemagazine.com/world/pilot-co-pilot-killed-13-injured-laguardia-airport-shut-after-runway-crash
1295636659	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			MNCUSA	NVIDIA	USA					MNC			1	051	051	05	1	3.4	5	1	5	0.72992700729927	0								0								0								20260323120000	https://www.tomshardware.com/tech-industry/artificial-intelligence/jensen-huang-says-nvidia-engineers-should-use-ai-tokens-worth-half-their-annual-salary-every-year-to-be-fully-productive-compares-not-using-ai-to-using-paper-and-pencil-for-designing-chips
1295636660	20260323	202603	2026	2026.2274	BUS	COMPANY						BUS			MNCUSA	NVIDIA	USA					MNC			1	193	193	19	4	-10.0	5	1	5	0.72992700729927	0								0								0								20260323120000	https://www.tomshardware.com/tech-industry/artificial-intelligence/jensen-huang-says-nvidia-engineers-should-use-ai-tokens-worth-half-their-annual-salary-every-year-to-be-fully-productive-compares-not-using-ai-to-using-paper-and-pencil-for-designing-chips
1295636661	20260323	202603	2026	2026.2274	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	4.41176470588235	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260323120000	https://www.comingsoon.net/movies/news/2111109-steven-spielberg-explains-how-collaborating-with-tom-cruise-is-actually-like
1295636662	20260323	202603	2026	2026.2274	BUSBUS	COMPANY						BUS	BUS												0	120	120	12	3	-4.0	10	1	10	2.1978021978022	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/kraig-biocraft-laboratories-increases-rd-capacity-as-project-atlas-breakthroughs-creating-new-spider-silk-transgenics/2305396
1295636663	20260323	202603	2026	2026.2274	BUSGOV	CORPORATION						BUS	GOV												1	020	020	02	1	3.0	4	1	4	-1.5748031496063	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20260323120000	https://www.freepressjournal.in/bhopal/bhopal-municipal-corporation-budget-2026-2027-mayor-malti-rail-proposes-budget-of-3938-crore-over-10-more-than-last-year
1295636664	20260323	202603	2026	2026.2274	CAN	CANADA	CAN																		0	010	010	01	1	0.0	3	1	3	-0.51072522982636	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260323120000	https://www.cbc.ca/news/canada/london/hyundai-owner-ontario-kids-stuck-on-highway-401-9.7136512
1295636665	20260323	202603	2026	2026.2274	CAN	MONTREAL	CAN																		0	043	043	04	1	2.8	4	1	4	-5.02392344497608	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	20260323120000	http://www.bgnes.com/society/airplane-and-fire-truck-collide-on-runway-at-laguardia-airport-in-new-york-pilot-and-co-pilot-killed
1295636666	20260323	202603	2026	2026.2274	CAN	CANADA	CAN																		0	051	051	05	1	3.4	4	1	4	1.78571428571428	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20260323120000	https://www.el-balad.com/16890272
1295636667	20260323	202603	2026	2026.2274	CAN	CANADA	CAN																		1	084	084	08	2	7.0	1	1	1	-4.67571644042232	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260323120000	https://hot96.com/2026/03/22/air-canada-express-plane-hits-ground-vehicle-at-new-yorks-la-guardia-airport-flightradar24-says/
1295636668	20260323	202603	2026	2026.2274	CAN	CANADA	CAN																		0	173	173	17	4	-5.0	6	1	6	-2.93040293040293	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	0								4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	20260323120000	https://www.saltwire.com/newfoundland-labrador/teen-killed-mount-pearl-nan
1295636669	20260323	202603	2026	2026.2274	CAN	CANADA	CAN																		0	190	190	19	4	-10.0	6	1	6	-2.93040293040293	4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	0								4	Mount Pearl, Newfoundland, Canada	CA	CA05	12608	47.5167	-52.7833	-569700	20260323120000	https://www.saltwire.com/newfoundland-labrador/teen-killed-mount-pearl-nan
1295636670	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								BUS	COMPANY						BUS			0	040	040	04	1	1.0	10	1	10	0.12961762799741	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/leading-independent-proxy-advisory-firm-glass-lewis-endorses-aptose-plan-of-arrangement/2305430
1295636671	20260323	202603	2026	2026.2274	CAN	TORONTO	CAN								BUS	COMPANY						BUS			1	042	042	04	1	1.9	5	1	5	2.25303292894281	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/transalta-investor-day-highlights-solid-foundation-and-attractive-growth-to-2029-and-beyond/2305391
1295636672	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								BUS	COMPANY						BUS			0	060	060	06	2	6.0	10	1	10	0.12961762799741	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/leading-independent-proxy-advisory-firm-glass-lewis-endorses-aptose-plan-of-arrangement/2305430
1295636673	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								HLH	HOSPITAL						HLH			1	084	084	08	2	7.0	1	1	1	-4.67571644042232	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20260323120000	https://hot96.com/2026/03/22/air-canada-express-plane-hits-ground-vehicle-at-new-yorks-la-guardia-airport-flightradar24-says/
1295636674	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								HLH	HOSPITAL						HLH			1	084	084	08	2	7.0	1	1	1	-4.67571644042232	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260323120000	https://hot96.com/2026/03/22/air-canada-express-plane-hits-ground-vehicle-at-new-yorks-la-guardia-airport-flightradar24-says/
1295636675	20260323	202603	2026	2026.2274	CAN	ONTARIO	CAN								LEG	PARLIAMENT						LEG			1	042	042	04	1	1.9	10	1	10	-5.4726368159204	0								0								0								20260323120000	https://toronto.citynews.ca/2026/03/23/ontario-legislature-queens-park-protest-osap-education/
1295636676	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.15094339622641	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260323120000	https://www.cp24.com/news/canada/2026/03/23/2-pilots-killed-after-air-canada-flight-crashes-at-ny-airport-dozens-injured-follow-for-live-updates/
1295636677	20260323	202603	2026	2026.2274	CAN	TORONTO	CAN								USA	NEW YORK	USA								1	010	010	01	1	0.0	5	1	5	-4.15094339622641	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260323120000	https://www.cp24.com/news/canada/2026/03/23/2-pilots-killed-after-air-canada-flight-crashes-at-ny-airport-dozens-injured-follow-for-live-updates/
1295636678	20260323	202603	2026	2026.2274	CAN	MONTREAL	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-5.02392344497608	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	20260323120000	http://www.bgnes.com/society/airplane-and-fire-truck-collide-on-runway-at-laguardia-airport-in-new-york-pilot-and-co-pilot-killed
1295636679	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-5.02392344497608	3	Laguardia Airport, New York, United States	US	USNY	NY081	40.7761	-73.8727	973546	3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	20260323120000	http://www.bgnes.com/society/airplane-and-fire-truck-collide-on-runway-at-laguardia-airport-in-new-york-pilot-and-co-pilot-killed
1295636680	20260323	202603	2026	2026.2274	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	5.17395182872435	3	Quartz Mountain, Oregon, United States	US	USOR	OR037	42.3224	-120.816	1136663	3	Quartz Mountain, Oregon, United States	US	USOR		42.3224	-120.816	1136663	3	Quartz Mountain, Oregon, United States	US	USOR		42.3224	-120.816	1136663	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/qgold-resources-provides-corporate-update-announces-preliminary-economic-assessment-pea-timeline-and-management-transition-to-advance-quartz-mountain-gold-project/2305422
1295636681	20260323	202603	2026	2026.2274	CAN	VANCOUVER	CAN								USA	FLORIDA	USA								1	073	073	07	2	7.4	2	1	2	0.8382229673093	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/algernon-to-open-the-first-brain-dedicated-pet-scanning-clinic-in-the-us-at-the-hca-florida-university-medical-office-building/2305387
1295636682	20260323	202603	2026	2026.2274	CAN	VANCOUVER	CAN								USAEDU	FLORIDA	USA					EDU			1	073	073	07	2	7.4	8	1	8	0.8382229673093	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20260323120000	https://www.manilatimes.net/2026/03/23/tmt-newswire/globenewswire/algernon-to-open-the-first-brain-dedicated-pet-scanning-clinic-in-the-us-at-the-hca-florida-university-medical-office-building/2305387
1295636683	20260323	202603	2026	2026.2274	CHE	SWITZERLAND	CHE								IRN	IRAN	IRN								1	061	061	06	2	6.4	6	1	6	-4.84764542936288	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260323120000	https://www.naturalnews.com/2026-03-23-switzerland-suspends-us-arms-exports-over-iran.html
1295636684	20260323	202603	2026	2026.2274	CHE	SWITZERLAND	CHE								IRN	IRAN	IRN								1	061	061	06	2	6.4	2	1	2	-4.84764542936288	1	Iran	IR	IR		32	53	IR	1	Switzerland	SZ	SZ		47	8	SZ	1	Iran	IR	IR		32	53	IR	20260323120000	https://www.naturalnews.com/2026-03-23-switzerland-suspends-us-arms-exports-over-iran.html
1295636685	20260323	202603	2026	2026.2274	CHE	SWITZERLAND	CHE								IRN	IRAN	IRN								1	061	061	06	2	6.4	5	1	5	-4.84764542936288	1	Switzerland	SZ	SZ		47	8	SZ	1	Iran	IR	IR		32	53	IR	1	Switzerland	SZ	SZ		47	8	SZ	20260323120000	https://www.naturalnews.com/2026-03-23-switzerland-suspends-us-arms-exports-over-iran.html
1295636686	20260323	202603	2026	2026.2274	CHE	SWITZERLAND	CHE								IRN	IRAN	IRN								1	061	061	06	2	6.4	2	1	2	-4.84764542936288	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20260323120000	https://www.naturalnews.com/2026-03-23-switzerland-suspends-us-arms-exports-over-iran.html
1295636687	20260323	202603	2026	2026.2274	CHL	CHILE	CHL																		0	141	141	14	3	-6.5	10	1	10	4.30327868852459	1	Chile	CI	CI		-30	-71	CI	0								1	Chile	CI	CI		-30	-71	CI	20260323120000	https://www.renewableenergymagazine.com/pv_solar/dnv-supports-grenergy-in-securing-financing-for-20260323
1295636688	20260323	202603	2026	2026.2274	CHN	CHINA	CHN																		1	012	012	01	1	-0.4	4	1	4	-2.60869565217391	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20260323120000	https://www.scmp.com/tech/article/3347580/chinas-dji-sues-rival-insta360-alleged-patent-infringement-ahead-new-drone-launch
1295636689	20260323	202603	2026	2026.2274	CHN	CHINA	CHN																		1	020	020	02	1	3.0	6	1	6	5.79268292682926	4	Laopu, Guangxi, China	CH	CH16	13070	25.6333	109.483	-1914147	0								4	Laopu, Guangxi, China	CH	CH16	13070	25.6333	109.483	-1914147	20260323120000	https://www.businesstimes.com.sg/companies-markets/laopu-gold-sales-profit-beat-gold-rally-fuels-demand
