1293621356	20260311	202603	2026	2026.1945	CHE	GENEVA	CHE								IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		1	042	042	04	1	1.9	10	1	10	4.6875	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260311120000	https://www.prnewswire.com/news-releases/who-foundation-and-novo-nordisk-expand-collaboration-to-provide-financial-support-towards-strengthening-health-systems-for-cardio-renal-metabolic-diseases-302710824.html
1293621357	20260311	202603	2026	2026.1945	CHE	GENEVA	CHE								IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		1	051	051	05	1	3.4	10	1	10	4.6875	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260311120000	https://www.prnewswire.com/news-releases/who-foundation-and-novo-nordisk-expand-collaboration-to-provide-financial-support-towards-strengthening-health-systems-for-cardio-renal-metabolic-diseases-302710824.html
1293621358	20260311	202603	2026	2026.1945	CHL	CHILE	CHL								ESP	MALAGA	ESP								1	043	043	04	1	2.8	2	1	2	3.07017543859649	1	Iran	IR	IR		32	53	IR	1	United Kingdom	UK	UK		54	-4	UK	1	Iran	IR	IR		32	53	IR	20260311120000	https://www.surinenglish.com/malaga/benalmadena-torremolinos/torremolinos-cinema-festival-focus-diversity-through-the-20260311102813-nt.html
1293621359	20260311	202603	2026	2026.1945	CHL	CHILE	CHL								ESP	MALAGA	ESP								1	043	043	04	1	2.8	2	1	2	3.07017543859649	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260311120000	https://www.surinenglish.com/malaga/benalmadena-torremolinos/torremolinos-cinema-festival-focus-diversity-through-the-20260311102813-nt.html
1293621360	20260311	202603	2026	2026.1945	CHN	CHINA	CHN																		0	010	010	01	1	0.0	2	1	2	-2.46679316888046	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20260311120000	https://aninews.in/news/world/asia/taiwan-detects-6-chinese-naval-vessels-around-itself20260311161652/
1293621361	20260311	202603	2026	2026.1945	CHN	CHINA	CHN																		0	040	040	04	1	1.0	10	1	10	-2.32558139534884	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621362	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								GOV	FOREIGN MINIST						GOV			1	018	018	01	1	3.4	5	1	5	-9.90099009900992	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260311120000	https://news.az/news/china-condemns-attacks-on-gulf-states-foreign-ministry-says
1293621363	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								IRN	IRAN	IRN								0	046	046	04	1	7.0	2	1	2	-2.32558139534884	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	1	Iran	IR	IR		32	53	IR	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621364	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								IRN	IRAN	IRN								0	046	046	04	1	7.0	6	1	6	-2.32558139534884	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621365	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								IRN	IRAN	IRN								0	046	046	04	1	7.0	2	1	2	-2.32558139534884	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621366	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	2	1	2	-2.32558139534884	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	1	South Korea	KS	KS		37	127.5	KS	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621367	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	6	1	6	-2.32558139534884	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621368	20260311	202603	2026	2026.1945	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	2	1	2	-2.32558139534884	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20260311120000	https://sl.china-embassy.gov.cn/eng/fyrth/202603/t20260311_11873028.htm
1293621369	20260311	202603	2026	2026.1945	CHN	BEIJING	CHN								TWN	TAIWAN	TWN								0	010	010	01	1	0.0	6	1	6	-2.46679316888046	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260311120000	https://aninews.in/news/world/asia/taiwan-detects-6-chinese-naval-vessels-around-itself20260311161652/
1293621370	20260311	202603	2026	2026.1945	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								0	010	010	01	1	0.0	7	1	5	-2.46679316888046	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20260311120000	https://aninews.in/news/world/asia/taiwan-detects-6-chinese-naval-vessels-around-itself20260311161652/
1293621371	20260311	202603	2026	2026.1945	CHR	CHRISTIAN				CHR					UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	6	1	6	-1.90677966101695	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621372	20260311	202603	2026	2026.1945	CHR	CHRISTIAN				CHR					UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	2	1	2	-1.90677966101695	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621373	20260311	202603	2026	2026.1945	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-7.02247191011236	4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	0								4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	20260311120000	https://timesofmalta.com/article/thief-claimed-somebody-questioned-police-court-hears.1125305
1293621374	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	010	010	01	1	0.0	8	1	8	-5.65878378378379	4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20260311120000	https://www.swissinfo.ch/eng/various/deadly-swiss-bus-blaze-what-we-know-so-far/91077291
1293621375	20260311	202603	2026	2026.1945	COP	POLICE COMMISSIONER						COP													0	010	010	01	1	0.0	6	1	6	-1.23796423658872	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260311120000	https://www.thecrimson.com/article/2026/3/11/cambridge-police-fy27-budget/
1293621376	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	010	010	01	1	0.0	2	1	2	-5.65878378378379	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20260311120000	https://www.swissinfo.ch/eng/various/deadly-swiss-bus-blaze-what-we-know-so-far/91077291
1293621377	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	020	020	02	1	3.0	10	1	10	-4.96	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20260311120000	https://www.irishnews.com/news/northern-ireland/psni-officer-routinely-contacted-vulnerable-women-who-were-victims-of-crime-on-his-private-phone-to-build-a-relationship-3KXSXSGAVVBBHEPDTYKYLCE4E4/
1293621378	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	042	042	04	1	1.9	10	1	10	-9.53545232273837	4	Shamli, Uttar Pradesh, India	IN	IN36	17929	29.45	77.3167	-2110933	0								4	Shamli, Uttar Pradesh, India	IN	IN36	17929	29.45	77.3167	-2110933	20260311120000	https://www.rediff.com/news/report/man-shot-dead-at-wedding-in-ups-baghpat/20260311.htm
1293621379	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	042	042	04	1	1.9	5	1	5	-5.79896907216495	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260311120000	https://www.dailymail.co.uk/news/article-15635111/MPs-demand-government-urgently-investigates-London-grooming-gangs.html
1293621380	20260311	202603	2026	2026.1945	COP	CONSTABLE						COP													0	051	051	05	1	3.4	3	1	3	-4.96	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20260311120000	https://www.irishnews.com/news/northern-ireland/psni-officer-routinely-contacted-vulnerable-women-who-were-victims-of-crime-on-his-private-phone-to-build-a-relationship-3KXSXSGAVVBBHEPDTYKYLCE4E4/
1293621381	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	090	090	09	2	-2.0	10	1	10	-11.2980769230769	4	Shalimar Bagh, Jammu and Kashmir, India	IN	IN12	72789	34.15	74.8667	-2110919	0								4	Shalimar Bagh, Jammu and Kashmir, India	IN	IN12	72789	34.15	74.8667	-2110919	20260311120000	https://www.rediff.com/news/report/delhi-stabbing-juveniles-apprehended-in-rivalry-attack/20260311.htm
1293621382	20260311	202603	2026	2026.1945	COP	POLICE						COP													1	090	090	09	2	-2.0	2	1	2	-9.53545232273837	4	Shamli, Uttar Pradesh, India	IN	IN36	17929	29.45	77.3167	-2110933	0								4	Shamli, Uttar Pradesh, India	IN	IN36	17929	29.45	77.3167	-2110933	20260311120000	https://www.rediff.com/news/report/man-shot-dead-at-wedding-in-ups-baghpat/20260311.htm
1293621383	20260311	202603	2026	2026.1945	COP	POLICE						COP													1	090	090	09	2	-2.0	20	1	10	-4.96	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20260311120000	https://www.irishnews.com/news/northern-ireland/psni-officer-routinely-contacted-vulnerable-women-who-were-victims-of-crime-on-his-private-phone-to-build-a-relationship-3KXSXSGAVVBBHEPDTYKYLCE4E4/
1293621384	20260311	202603	2026	2026.1945	COP	POLICE						COP													1	171	171	17	4	-9.2	10	1	10	-7.02247191011236	4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	0								4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	20260311120000	https://timesofmalta.com/article/thief-claimed-somebody-questioned-police-court-hears.1125305
1293621385	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	1721	172	17	4	-5.0	10	1	10	-2.50481695568401	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260311120000	https://www.thetimes.com/uk/politics/article/al-quds-day-protest-ayatollah-ali-khamenei-mkvc50q53
1293621386	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	173	173	17	4	-5.0	2	1	2	-9.53545232273837	4	Shamli, Uttar Pradesh, India	IN	IN36	17929	29.45	77.3167	-2110933	0								4	Shamli, Uttar Pradesh, India	IN	IN36	17929	29.45	77.3167	-2110933	20260311120000	https://www.rediff.com/news/report/man-shot-dead-at-wedding-in-ups-baghpat/20260311.htm
1293621387	20260311	202603	2026	2026.1945	COP	PRISON						COP													0	173	173	17	4	-5.0	2	1	2	-2.16160576428204	3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	0								3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	20260311120000	https://www.rawstory.com/raw-investigates/january-6-2676023109/
1293621388	20260311	202603	2026	2026.1945	COP	PRISON						COP													0	173	173	17	4	-5.0	2	1	2	-2.16160576428204	3	Ronkonkoma, New York, United States	US	USNY	NY103	40.8154	-73.1123	962854	0								3	Ronkonkoma, New York, United States	US	USNY	NY103	40.8154	-73.1123	962854	20260311120000	https://www.rawstory.com/raw-investigates/january-6-2676023109/
1293621389	20260311	202603	2026	2026.1945	COP	PRISON						COP													1	1821	182	18	4	-9.0	2	1	2	-11.5384615384615	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260311120000	https://www.outlookindia.com/art-entertainment/hollywood/harvey-weinstein-on-gwyneth-paltrows-statement-about-sexual-misconduct
1293621390	20260311	202603	2026	2026.1945	COP	POLICE						COP													1	1821	182	18	4	-9.0	5	1	5	-4.96	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20260311120000	https://www.irishnews.com/news/northern-ireland/psni-officer-routinely-contacted-vulnerable-women-who-were-victims-of-crime-on-his-private-phone-to-build-a-relationship-3KXSXSGAVVBBHEPDTYKYLCE4E4/
1293621391	20260311	202603	2026	2026.1945	COP	POLICE						COP													0	192	192	19	4	-9.5	10	1	10	-5.09803921568627	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20260311120000	https://www.prokerala.com/news/articles/a1738248.html
1293621392	20260311	202603	2026	2026.1945	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	1	1	1	-0.16528925619835	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Mount Vernon, Queensland, Australia	AS	AS04	5225	-27.9667	146.967	-1606871	20260311120000	https://whatweekly.com/2011/09/28/bookfest/
1293621393	20260311	202603	2026	2026.1945	COP	LAW ENFORCEMENT OFFICER						COP			BHSGOV	BAHAMA	BHS					GOV			1	190	190	19	4	-10.0	1	1	1	-7.21311475409836	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20260311120000	https://www.thenassauguardian.com/news/davis-says-govt-troubled-by-recent-incidents-of-document-fraud/article_f94c4235-12a4-4787-90fc-08031525c7a4.html
1293621394	20260311	202603	2026	2026.1945	COP	DEPUTY						COP			BUS	BUSINESS						BUS			0	073	073	07	2	7.4	6	1	6	1.05042016806723	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	20260311120000	https://www.tribuneindia.com/news/haryana/32-food-samples-fail-quality-test-in-rohtak-11-shops-fined-rs-5-95-lakh/
1293621395	20260311	202603	2026	2026.1945	COP	DEPUTY						COP			BUS	BUSINESS						BUS			0	073	073	07	2	7.4	4	1	4	1.05042016806723	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260311120000	https://www.tribuneindia.com/news/haryana/32-food-samples-fail-quality-test-in-rohtak-11-shops-fined-rs-5-95-lakh/
1293621396	20260311	202603	2026	2026.1945	COP	POLICE						COP			BUS	BANK						BUS			1	160	160	16	4	-4.0	10	1	10	-6.23608017817372	0								0								0								20260311120000	https://indianexpress.com/article/legal-news/arnataka-hc-cheque-bounce-debit-frozen-account-ruling-section-138-10576579/
1293621397	20260311	202603	2026	2026.1945	COP	POLICE						COP			BUS	BANK						BUS			1	173	173	17	4	-5.0	10	1	10	-6.71641791044776	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20260311120000	https://indianexpress.com/article/cities/bangalore/mangaluru-cyberfraud-crypto-service-mule-accounts-arrest-10576609/
1293621398	20260311	202603	2026	2026.1945	COP	POLICE						COP			CRM	GANG						CRM			0	010	010	01	1	0.0	3	1	3	-5.79896907216495	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260311120000	https://www.dailymail.co.uk/news/article-15635111/MPs-demand-government-urgently-investigates-London-grooming-gangs.html
1293621399	20260311	202603	2026	2026.1945	COP	POLICE						COP			CRM	GANG						CRM			0	042	042	04	1	1.9	3	1	3	-5.79896907216495	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260311120000	https://www.dailymail.co.uk/news/article-15635111/MPs-demand-government-urgently-investigates-London-grooming-gangs.html
1293621400	20260311	202603	2026	2026.1945	COP	POLICE						COP			EDU	COLLEGE						EDU			0	073	073	07	2	7.4	5	1	5	-6.47249190938511	0								0								0								20260311120000	https://www.rediff.com/news/report/assam-student-found-dead-ragging-suspected/20260311.htm
1293621401	20260311	202603	2026	2026.1945	COP	POLICE COMMISSIONER						COP			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	4	1	4	-1.23796423658872	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260311120000	https://www.thecrimson.com/article/2026/3/11/cambridge-police-fy27-budget/
1293621402	20260311	202603	2026	2026.1945	COP	LAW ENFORCEMENT OFFICER						COP			GOV	PRIME MINISTER						GOV			1	190	190	19	4	-10.0	1	1	1	-7.21311475409836	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20260311120000	https://www.thenassauguardian.com/news/davis-says-govt-troubled-by-recent-incidents-of-document-fraud/article_f94c4235-12a4-4787-90fc-08031525c7a4.html
1293621403	20260311	202603	2026	2026.1945	COP	DEPUTY						COP			GRC	ATHENS	GRC								1	010	010	01	1	0.0	2	1	2	-2.46827252233447	1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	20260311120000	https://athens-times.com/rhodes-primary-school-pupils-forced-8-year-old-to-drink-toilet-water/
1293621404	20260311	202603	2026	2026.1945	COP	POLICE						COP			HLH	HOSPITAL						HLH			0	073	073	07	2	7.4	5	1	5	-6.47249190938511	0								0								0								20260311120000	https://www.rediff.com/news/report/assam-student-found-dead-ragging-suspected/20260311.htm
1293621405	20260311	202603	2026	2026.1945	COP	POLICE						COP			IND	JHARKHAND	IND								1	010	010	01	1	0.0	5	1	5	-8.70967741935485	0								0								0								20260311120000	https://www.rediff.com/news/report/woman-killed-in-jharkhand-land-dispute/20260311.htm
1293621406	20260311	202603	2026	2026.1945	COP	POLICE						COP			IND	JHARKHAND	IND								1	042	042	04	1	1.9	5	1	5	-8.70967741935485	0								0								0								20260311120000	https://www.rediff.com/news/report/woman-killed-in-jharkhand-land-dispute/20260311.htm
1293621407	20260311	202603	2026	2026.1945	COP	POLICE						COP			IND	UTTAR PRADESH	IND								1	091	091	09	2	-2.0	5	1	5	-6.84133915574964	0								0								0								20260311120000	https://www.rediff.com/news/report/kota-police-arrests-man-in-job-fraud-case/20260311.htm
1293621408	20260311	202603	2026	2026.1945	COP	POLICE						COP			INDEDU	ASSAM	IND					EDU			1	182	182	18	4	-9.5	10	1	10	-6.47249190938511	0								0								0								20260311120000	https://www.rediff.com/news/report/assam-student-found-dead-ragging-suspected/20260311.htm
1293621409	20260311	202603	2026	2026.1945	COP	DEPUTY						COP			IRL	LIMERICK	IRL								1	010	010	01	1	0.0	10	1	10	-3.03030303030303	0								0								0								20260311120000	https://www.live95fm.ie/news/live95-news/breaking-garda-commissioner-finally-signs-off-on-limerick-cctv-expansion/
1293621410	20260311	202603	2026	2026.1945	COP	CONSTABLE						COP			IRL	IRELAND	IRL								0	051	051	05	1	3.4	2	1	2	-4.96	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260311120000	https://www.irishnews.com/news/northern-ireland/psni-officer-routinely-contacted-vulnerable-women-who-were-victims-of-crime-on-his-private-phone-to-build-a-relationship-3KXSXSGAVVBBHEPDTYKYLCE4E4/
1293621411	20260311	202603	2026	2026.1945	COP	POLICE						COP			MED	PUBLICATION						MED			0	010	010	01	1	0.0	10	1	10	-4.92091388400703	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20260311120000	https://www.irishnews.com/news/northern-ireland/loyalist-dee-stitt-has-charge-of-inciting-religious-hatred-thrown-out-of-court-VSM6J5ONDVAFNBHCGSLACDMKXE/
1293621412	20260311	202603	2026	2026.1945	COP	SECURITY FORCE						COP			MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	10	1	10	-3.18725099601594	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20260311120000	https://horseedmedia.net/u-s-airstrike-targets-isis-fighters-in-puntland-somalia/419581/
1293621413	20260311	202603	2026	2026.1945	CRM	CRIMINAL						CRM													0	043	043	04	1	2.8	6	1	6	-3.04182509505704	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20260311120000	https://www.ibtimes.co.uk/firefighters-assist-search-evidence-jeffrey-epsteins-former-ranch-amid-intensified-investigation-1784680
1293621414	20260311	202603	2026	2026.1945	CRM	CRIMINAL						CRM													1	190	190	19	4	-10.0	3	1	3	-5.43933054393306	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311120000	https://www.kyivpost.com/post/71694
1293621415	20260311	202603	2026	2026.1945	CRM	GANG						CRM			COP	POLICE						COP			0	043	043	04	1	2.8	3	1	3	-5.79896907216495	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260311120000	https://www.dailymail.co.uk/news/article-15635111/MPs-demand-government-urgently-investigates-London-grooming-gangs.html
1293621416	20260311	202603	2026	2026.1945	CRM	CRIMINAL						CRM			MEX	MEXICO	MEX								0	043	043	04	1	2.8	4	1	4	-3.04182509505704	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20260311120000	https://www.ibtimes.co.uk/firefighters-assist-search-evidence-jeffrey-epsteins-former-ranch-amid-intensified-investigation-1784680
1293621417	20260311	202603	2026	2026.1945	CRM	CRIMINAL						CRM			RUS	RUSSIA	RUS								1	190	190	19	4	-10.0	2	1	2	-5.43933054393306	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311120000	https://www.kyivpost.com/post/71694
1293621418	20260311	202603	2026	2026.1945	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	7	1	7	3.93258426966292	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	0								5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20260311120000	https://indianexpress.com/article/news-today/an-art-festival-at-travancore-palace-celebrates-tribal-art-10576395/
1293621419	20260311	202603	2026	2026.1945	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	10	1	10	-4.98960498960499	4	Lake Kariba, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-17.9946	26.8446	10868227	0								4	Lake Kariba, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-17.9946	26.8446	10868227	20260311120000	https://www.dailymaverick.co.za/article/2026-03-11-living-with-danger-how-moral-dilemmas-shape-conservation-in-africa/
1293621420	20260311	202603	2026	2026.1945	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	8	1	8	-3.71900826446281	4	Mawgan, Cornwall, United Kingdom	UK	UKC6	40101	50.0833	-5.18333	-2602742	0								4	Mawgan, Cornwall, United Kingdom	UK	UKC6	40101	50.0833	-5.18333	-2602742	20260311120000	https://www.falmouthpacket.co.uk/news/25926265.truro-mp-calls-greater-uk-resilience-extreme-weather/
