1295814729	20260324	202603	2026	2026.2301	AUS	SYDNEY	AUS								MIL	COMMANDER						MIL			1	042	042	04	1	1.9	10	1	10	2.46575342465754	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260324120000	https://ianslive.in/australian-navy-chief-visits-ins-nilgiri-during-exercise-kakadu--20260324165434
1295814730	20260324	202603	2026	2026.2301	AUS	SYDNEY	AUS								MIL	ADMIRAL						MIL			1	043	043	04	1	2.8	1	1	1	2.46575342465754	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	20260324120000	https://ianslive.in/australian-navy-chief-visits-ins-nilgiri-during-exercise-kakadu--20260324165434
1295814731	20260324	202603	2026	2026.2301	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	020	020	02	1	3.0	10	1	10	0.81680280046675	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260324120000	https://itbrief.co.nz/story/uk-law-firms-lead-ai-use-for-time-savings-profit
1295814732	20260324	202603	2026	2026.2301	AUS	CANBERRA	AUS								idg	INDIGENOUS			idg						1	020	020	02	1	3.0	5	1	5	-1.20689655172413	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260324120000	https://www.theguardian.com/australia-news/2026/mar/24/first-nations-indigenous-family-violence-organisation-our-ways-strong-together-ntwnfb
1295814733	20260324	202603	2026	2026.2301	AUSMIL	AUSTRALIAN	AUS					MIL													0	070	070	07	2	7.0	3	1	3	-2.62329485834208	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20260324120000	https://www.ibtimes.com.au/irans-ballistic-missiles-cannot-reach-australia-experts-say-despite-test-that-put-diego-garcia-1864245
1295814734	20260324	202603	2026	2026.2301	AUSMIL	AUSTRALIA	AUS					MIL			AUS	SYDNEY	AUS								1	042	042	04	1	1.9	1	1	1	2.46575342465754	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Nilgiri, Orissa, India	IN	IN21	70207	21.4581	86.7669	-2106181	20260324120000	https://ianslive.in/australian-navy-chief-visits-ins-nilgiri-during-exercise-kakadu--20260324165434
1295814735	20260324	202603	2026	2026.2301	AUSMIL	AUSTRALIAN	AUS					MIL			AUS	SYDNEY	AUS								0	046	046	04	1	7.0	10	1	10	2.46575342465754	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	20260324120000	https://ianslive.in/australian-navy-chief-visits-ins-nilgiri-during-exercise-kakadu--20260324165434
1295814736	20260324	202603	2026	2026.2301	AUT	AUSTRIAN	AUT																		1	084	084	08	2	7.0	8	1	8	-4.41640378548896	1	Austria	AU	AU		47.333333	13.333333	AU	0								1	Austria	AU	AU		47.333333	13.333333	AU	20260324120000	https://www.naturalnews.com/2026-03-24-extended-strait-hormuz-closure-affect-global-trade.html
1295814737	20260324	202603	2026	2026.2301	AUT	AUSTRIAN	AUT																		1	090	090	09	2	-2.0	10	1	10	-4.41640378548896	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20260324120000	https://www.naturalnews.com/2026-03-24-extended-strait-hormuz-closure-affect-global-trade.html
1295814738	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE																		1	061	061	06	2	6.4	10	1	10	-1.52941176470588	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814739	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								ARM	YEREVAN	ARM								0	010	010	01	1	0.0	4	1	4	-1.52941176470588	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814740	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	010	010	01	1	0.0	1	1	1	-1.52941176470588	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814741	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								ARM	YEREVAN	ARM								1	061	061	06	2	6.4	2	1	2	-1.52941176470588	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814742	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								ARM	YEREVAN	ARM								1	061	061	06	2	6.4	8	1	8	-1.52941176470588	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814743	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								1	081	081	08	2	5.0	2	1	2	0	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260324120000	http://today.az/news/society/266667.html
1295814744	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								AZECVL	AZERBAIJAN	AZE					CVL			0	043	043	04	1	2.8	1	1	1	-1.52941176470588	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814745	20260324	202603	2026	2026.2301	AZE	AZERBAIJAN	AZE								AZECVL	AZERBAIJAN	AZE					CVL			0	043	043	04	1	2.8	3	1	3	-1.52941176470588	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814746	20260324	202603	2026	2026.2301	AZECVL	AZERBAIJAN	AZE					CVL			AZE	AZERBAIJAN	AZE								0	042	042	04	1	1.9	1	1	1	-1.52941176470588	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814747	20260324	202603	2026	2026.2301	AZECVL	AZERBAIJAN	AZE					CVL			AZE	AZERBAIJAN	AZE								0	042	042	04	1	1.9	3	1	3	-1.52941176470588	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	20260324120000	https://www.rferl.org/a/armenia-azerbaijan-trade-russia/33713709.html
1295814748	20260324	202603	2026	2026.2301	BEL	BELGIUM	BEL																		1	051	051	05	1	3.4	2	1	2	4.55341506129598	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20260324120000	https://www.lemonde.fr/en/lifestyle/article/2026/03/24/nicolas-di-felice-leaves-courreges_6751762_37.html
1295814749	20260324	202603	2026	2026.2301	BEL	BELGIUM	BEL																		1	0874	087	08	2	10.0	2	1	2	4.55341506129598	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260324120000	https://www.lemonde.fr/en/lifestyle/article/2026/03/24/nicolas-di-felice-leaves-courreges_6751762_37.html
1295814750	20260324	202603	2026	2026.2301	BEL	BELGIAN	BEL								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	10	1	10	-10.7142857142857	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20260324120000	https://www.al-monitor.com/originals/2026/03/two-minors-arrested-connection-suspected-antisemitic-arson-antwerp-belgian
1295814751	20260324	202603	2026	2026.2301	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	3	1	3	-3.51906158357771	4	Boyra, Khulna, Bangladesh	BG	BG82	5799	22.8404	89.5276	10827640	4	Dashpara, Dhaka, Bangladesh	BG	BG81	17796	25.2237	89.83	11220352	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	20260324120000	https://ianslive.in/fuel-supply-in-bangladesh-faces-disruption-due-to-rise-in-demand-energy-minister--20260324155707
1295814752	20260324	202603	2026	2026.2301	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	-3.51906158357771	4	Dashpara, Dhaka, Bangladesh	BG	BG81	17796	25.2237	89.83	11220352	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	20260324120000	https://ianslive.in/fuel-supply-in-bangladesh-faces-disruption-due-to-rise-in-demand-energy-minister--20260324155707
1295814753	20260324	202603	2026	2026.2301	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	-3.51906158357771	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	20260324120000	https://ianslive.in/fuel-supply-in-bangladesh-faces-disruption-due-to-rise-in-demand-energy-minister--20260324155707
1295814754	20260324	202603	2026	2026.2301	BHR	BAHRAIN	BHR																		1	011	011	01	1	-0.1	5	1	5	-3.50194552529182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260324120000	https://www.aljazeera.com/news/2026/3/24/amazon-says-aws-bahrain-region-disrupted-following-drone-activity
1295814755	20260324	202603	2026	2026.2301	BUS	TRADER						BUS													0	010	010	01	1	0.0	6	1	6	-0.34129692832764	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	0								4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	20260324120000	https://mindanews.com/top-stories/2026/03/barter-goods-prices-up-coz-of-boat-trip-cancellations/
1295814756	20260324	202603	2026	2026.2301	BUS	AIRLINE						BUS													0	010	010	01	1	0.0	10	1	10	-4.02684563758389	4	Sandefjord, Vestfold, Norway	NO	NO20	23558	59.1333	10.2333	-277110	0								4	Sandefjord, Vestfold, Norway	NO	NO20	23558	59.1333	10.2333	-277110	20260324120000	https://www.dailystar.co.uk/news/latest-news/air-force-b-52-bomber-36913613
1295814757	20260324	202603	2026	2026.2301	BUS	TRADER						BUS													0	010	010	01	1	0.0	4	1	4	-0.34129692832764	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20260324120000	https://mindanews.com/top-stories/2026/03/barter-goods-prices-up-coz-of-boat-trip-cancellations/
1295814758	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													1	014	014	01	1	0.0	10	1	10	1.52505446623094	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20260324120000	https://www.proactiveinvestors.co.uk/companies/news/1089385/everplay-shares-slide-13-despite-record-profits-and-upbeat-outlook-as-flat-revenues-spook-investors-1089385.html
1295814759	20260324	202603	2026	2026.2301	BUS	CARGO VESSEL						BUS													1	030	030	03	1	4.0	6	1	6	-0.34129692832764	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	0								4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	20260324120000	https://mindanews.com/top-stories/2026/03/barter-goods-prices-up-coz-of-boat-trip-cancellations/
1295814760	20260324	202603	2026	2026.2301	BUS	CARGO VESSEL						BUS													1	030	030	03	1	4.0	4	1	4	-0.34129692832764	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20260324120000	https://mindanews.com/top-stories/2026/03/barter-goods-prices-up-coz-of-boat-trip-cancellations/
1295814761	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													0	036	036	03	1	4.0	10	1	10	4.83870967741935	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260324120000	https://www.manilatimes.net/2026/03/24/tmt-newswire/globenewswire/delphx-provides-strategic-update-on-bitcoin-initiative-and-institutional-financing-progress/2306305
1295814762	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													0	036	036	03	1	4.0	5	1	5	8.28804347826087	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260324120000	https://www.finanznachrichten.de/nachrichten-2026-03/68021912-vheda-health-ranked-10-on-fast-company-s-2026-most-innovative-companies-list-200.htm
1295814763	20260324	202603	2026	2026.2301	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	10	1	10	2.56410256410257	4	Swindon, Swindon, United Kingdom	UK	UKN9	40139	51.5167	-1.78333	-2609263	0								4	Swindon, Swindon, United Kingdom	UK	UKN9	40139	51.5167	-1.78333	-2609263	20260324120000	https://www.theconstructionindex.co.uk/tenders/view/34223
1295814764	20260324	202603	2026	2026.2301	BUS	INDUSTRY						BUS													0	040	040	04	1	1.0	10	1	10	3.10880829015544	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20260324120000	https://www.ksal.com/applications-accepted-for-klf-scholarships/
1295814765	20260324	202603	2026	2026.2301	BUS	COMPANIES						BUS													1	051	051	05	1	3.4	5	1	5	8.28804347826087	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260324120000	https://www.finanznachrichten.de/nachrichten-2026-03/68021912-vheda-health-ranked-10-on-fast-company-s-2026-most-innovative-companies-list-200.htm
1295814766	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													1	084	084	08	2	7.0	7	1	7	-3.7593984962406	1	Denmark	DA	DA		56	10	DA	0								1	Finland	FI	FI		64	26	FI	20260324120000	https://shipandbunker.com/news/world/141973-bruton-orders-four-scrubber-fitted-vlccs-from-china
1295814767	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	1	1	1	5.13833992094861	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260324120000	https://www.manilatimes.net/2026/03/24/tmt-newswire/globenewswire/brunswick-corporation-named-to-fast-companys-annual-list-of-the-worlds-most-innovative-companies-of-2026/2306308
1295814768	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	3	1	3	5.13833992094861	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20260324120000	https://www.manilatimes.net/2026/03/24/tmt-newswire/globenewswire/brunswick-corporation-named-to-fast-companys-annual-list-of-the-worlds-most-innovative-companies-of-2026/2306308
1295814769	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS													1	141	141	14	3	-6.5	8	1	8	0.85470085470085	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20260324120000	https://shipandbunker.com/news/world/995303-wattlab-solar-power-system-cuts-auxiliary-fuel-use-by-2-5
1295814770	20260324	202603	2026	2026.2301	BUS	BANK						BUS													1	190	190	19	4	-10.0	10	1	10	1.11386138613861	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20260324120000	https://collider.com/william-shatner-tj-hooker-streaming-tubi/
1295814771	20260324	202603	2026	2026.2301	BUS	PRODUCER						BUS			AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	-4.06309751434035	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20260324120000	https://www.cjr.org/feature/africa-uncensored-newsroom-survive-legal-threat-intimidation-pressure-john-allan-namu.php
1295814772	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			BUSMED	COMPANY						BUS	MED		0	010	010	01	1	0.0	5	1	5	4.76744186046512	0								0								0								20260324120000	https://electroiq.com/how-to-guide/statistical-analysis-software/
1295814773	20260324	202603	2026	2026.2301	BUS	BOSS						BUS			GBR	BRITAIN	GBR								0	057	057	05	1	8.0	10	1	10	1.30505709624796	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260324120000	https://www.dailystar.co.uk/tv/strictly-axing-strategy-exposed-bosses-36913521
1295814774	20260324	202603	2026	2026.2301	BUS	INDUSTRY						BUS			GOV	MAYOR						GOV			1	040	040	04	1	1.0	4	1	4	-7.12530712530713	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260324120000	https://www.ofm.co.za/article/centralsa/341124/taxi-strike-ends-after-major-road-disruptions-in-klerksdorp
1295814775	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	10	1	10	-1.10294117647059	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20260324120000	https://techstory.in/trump-administration-moves-to-pay-companies-to-exit-offshore-wind-projects/
1295814776	20260324	202603	2026	2026.2301	BUS	INDUSTRY						BUS			GOV	MAYOR						GOV			1	046	046	04	1	7.0	4	1	4	-7.12530712530713	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260324120000	https://www.ofm.co.za/article/centralsa/341124/taxi-strike-ends-after-major-road-disruptions-in-klerksdorp
1295814777	20260324	202603	2026	2026.2301	BUS	BOSS						BUS			GOV	GOVERNOR						GOV			1	160	160	16	4	-4.0	5	1	5	-1.16731517509728	0								0								0								20260324120000	https://theeagleonline.com.ng/commissioner-resigns-over-governors-defection-to-apc/
1295814778	20260324	202603	2026	2026.2301	BUS	COMPANIES						BUS			IND	KERALA	IND								1	042	042	04	1	1.9	10	1	10	-1.39372822299651	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260324120000	https://www.thehindu.com/elections/kerala-assembly/kerala-has-a-little-over-271-crore-voters-for-april-9-assembly-polls/article70779290.ece
1295814779	20260324	202603	2026	2026.2301	BUS	BUSINESS						BUS			KEN	KENYA	KEN								1	0331	033	03	1	5.2	10	1	10	0.32258064516129	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	United Kingdom	UK	UK		54	-4	UK	20260324120000	https://techcabal.com/2026/03/24/koko-networks-uk-carbon-arm-hit-50-5-million-revenue-then-fell-apart-over-a-kenyan-permit/
1295814780	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			MED	MEDIA						MED			0	111	111	11	3	-2.0	8	1	8	1.46818923327896	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20260324120000	https://www.manilatimes.net/2026/03/24/tmt-newswire/globenewswire/7ai-named-to-fast-companys-list-of-the-worlds-most-innovative-companies-for-2026/2306319
1295814781	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			MED	MEDIA						MED			0	111	111	11	3	-2.0	2	1	2	1.46818923327896	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260324120000	https://www.manilatimes.net/2026/03/24/tmt-newswire/globenewswire/7ai-named-to-fast-companys-list-of-the-worlds-most-innovative-companies-for-2026/2306319
1295814782	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			NLD	THE NETHERLAND	NLD								1	141	141	14	3	-6.5	2	1	2	0.85470085470085	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20260324120000	https://shipandbunker.com/news/world/995303-wattlab-solar-power-system-cuts-auxiliary-fuel-use-by-2-5
1295814783	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			USA	TEXAS	USA								1	013	013	01	1	0.4	10	1	10	1.07066381156317	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260324120000	https://finance.yahoo.com/markets/stocks/articles/archer-aviation-white-house-evtol-160512049.html
1295814784	20260324	202603	2026	2026.2301	BUS	INDUSTRY						BUS			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	-7.12530712530713	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260324120000	https://www.ofm.co.za/article/centralsa/341124/taxi-strike-ends-after-major-road-disruptions-in-klerksdorp
1295814785	20260324	202603	2026	2026.2301	BUS	INDUSTRY						BUS			USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	1	1	1	-7.12530712530713	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260324120000	https://www.ofm.co.za/article/centralsa/341124/taxi-strike-ends-after-major-road-disruptions-in-klerksdorp
1295814786	20260324	202603	2026	2026.2301	BUS	TANKER						BUS			USAMED	REUTERS	USA					MED			1	042	042	04	1	1.9	2	1	2	-6.35696821515893	1	Kuwait	KU	KU		29.5	47.75	KU	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20260324120000	https://finance.yahoo.com/sectors/energy/articles/oil-prices-rise-iran-denies-114036922.html
1295814787	20260324	202603	2026	2026.2301	BUS	TANKER						BUS			USAMED	REUTERS	USA					MED			1	042	042	04	1	1.9	8	1	8	-6.35696821515893	1	Kuwait	KU	KU		29.5	47.75	KU	1	Saudi Arabia	SA	SA		25	45	SA	1	United Arab Emirates	AE	AE		24	54	AE	20260324120000	https://finance.yahoo.com/sectors/energy/articles/oil-prices-rise-iran-denies-114036922.html
1295814788	20260324	202603	2026	2026.2301	BUS	COMPANY						BUS			VNM	HOA BINH	VNM								1	112	112	11	3	-2.0	9	1	9	-3.24574961360124	4	Duc Thang, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	32195	21.3564	105.976	-3713945	4	Duc Thang, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	32195	21.3564	105.976	-3713945	4	Duc Thang, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	32195	21.3564	105.976	-3713945	20260324120000	https://vietnamnet.vn/en/from-fintech-star-to-legal-storm-the-unraveling-of-shark-binh-2500022.html
1295814789	20260324	202603	2026	2026.2301	BUSBUS	AEROSPACE						BUS	BUS												1	010	010	01	1	0.0	5	1	5	-0.54347826086956	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260324120000	https://www.themoscowtimes.com/2026/03/24/russian-aerospace-company-launches-first-batch-of-starlink-rival-satellites-a92318
1295814790	20260324	202603	2026	2026.2301	CAN	MANITOBA	CAN																		1	031	031	03	1	5.2	5	1	5	4.23280423280423	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20260324120000	https://steinbachonline.com/articles/steinbach-awards-43m-lift-station-upgrade-contract
1295814791	20260324	202603	2026	2026.2301	CAN	CANADA	CAN																		1	043	043	04	1	2.8	4	1	4	0.58365758754864	4	Matagami, Quebec, Canada	CA	CA10	12776	49.75	-77.6333	-568829	0								4	Matagami, Quebec, Canada	CA	CA10	12776	49.75	-77.6333	-568829	20260324120000	https://www.finanznachrichten.de/nachrichten-2026-03/68021921-nuvau-minerals-inc-nuvau-launches-17-500-metre-drill-program-at-matagami-296.htm
