1294328914	20260315	202603	2026	2026.2055	COP	PRISON						COP			USA	A US	USA								1	173	173	17	4	-5.0	5	1	5	-10.7758620689656	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260315120000	https://www.azernews.az/region/255745.html
1294328915	20260315	202603	2026	2026.2055	CRM	CRIMINAL						CRM													0	110	110	11	3	-2.0	2	1	2	-9.2865928659287	3	Christian School, Wisconsin, United States	US	USWI	WI127	42.6361	-88.6348	1563059	0								3	Christian School, Wisconsin, United States	US	USWI		42.6361	-88.6348	1563059	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328916	20260315	202603	2026	2026.2055	CRM	CRIMINAL						CRM													0	110	110	11	3	-2.0	2	1	2	-9.2865928659287	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328917	20260315	202603	2026	2026.2055	CRM	CRIMINAL						CRM													0	110	110	11	3	-2.0	6	1	6	-9.2865928659287	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328918	20260315	202603	2026	2026.2055	CRM	SERIAL KILLER						CRM			ELI	RETIRED						ELI			1	110	110	11	3	-2.0	5	1	5	-2.17606330365975	3	Lane County, Oregon, United States	US	USOR	OR039	43.9165	-122.835	1135855	3	Lane County, Oregon, United States	US	USOR		43.9165	-122.835	1135855	3	Lane County, Oregon, United States	US	USOR		43.9165	-122.835	1135855	20260315120000	https://www.yahoo.com/news/articles/readers-respond-rg-reporting-sotu-110402559.html
1294328919	20260315	202603	2026	2026.2055	CVL	VOTER						CVL													0	020	020	02	1	3.0	3	1	3	0.977198697068407	5	Orissa, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	0								5	Orissa, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20260315120000	https://www.orissapost.com/single-phase-polls-in-4-states-puducherry-bengal-votes-april-23-29/
1294328920	20260315	202603	2026	2026.2055	CVL	VOTER						CVL													0	020	020	02	1	3.0	2	1	2	0.977198697068407	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20260315120000	https://www.orissapost.com/single-phase-polls-in-4-states-puducherry-bengal-votes-april-23-29/
1294328921	20260315	202603	2026	2026.2055	CVL	VILLAGE						CVL													0	026	026	02	1	4.0	10	1	10	-3.31807780320366	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20260315120000	https://www.newsday.co.zw/thestandard/news/article/200052671/mnangagwa-2030-plot-in-sinister-twist
1294328922	20260315	202603	2026	2026.2055	CVL	VILLAGE						CVL													0	043	043	04	1	2.8	10	1	10	-0.29761904761905	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20260315120000	https://news.webindia123.com/news/Articles/World/20260315/4427533.html
1294328923	20260315	202603	2026	2026.2055	CVL	COMMUNITY						CVL													1	173	173	17	4	-5.0	3	1	3	-1.12359550561798	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20260315120000	https://www.mirror.co.uk/3am/tv-film-news/netflix-british-detective-murder-show-36869589
1294328924	20260315	202603	2026	2026.2055	CVL	COMMUNITY						CVL			FIN	FINNISH	FIN								1	017	017	01	1	0.0	10	1	10	5.37634408602151	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20260315120000	https://www.messagemedia.co/millelacs/trinity-lutheran-celebrates-ash-wednesday-with-a-pancake-supper/article_da1b5a72-80a7-4d27-b19a-587817d4f2bb.html
1294328925	20260315	202603	2026	2026.2055	CVL	COMMUNITY						CVL			FIN	FINNISH	FIN								1	042	042	04	1	1.9	10	1	10	5.37634408602151	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20260315120000	https://www.messagemedia.co/millelacs/trinity-lutheran-celebrates-ash-wednesday-with-a-pancake-supper/article_da1b5a72-80a7-4d27-b19a-587817d4f2bb.html
1294328926	20260315	202603	2026	2026.2055	CVL	COMMUNITY						CVL			GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	-1.12359550561798	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260315120000	https://www.mirror.co.uk/3am/tv-film-news/netflix-british-detective-murder-show-36869589
1294328927	20260315	202603	2026	2026.2055	CVL	SETTLEMENT						CVL			GOV	GOVERNMENT						GOV			0	172	172	17	4	-5.0	5	1	5	-5.28401585204756	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260315120000	https://www.newyorker.com/magazine/2026/03/23/trumps-mass-detention-campaign
1294328928	20260315	202603	2026	2026.2055	CVL	MIGRANT WORKER						CVL			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	3	1	3	-3.21428571428572	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20260315120000	https://www.rappler.com/philippines/overseas-filipinos/repatriated-middle-east-march-14-2026/
1294328929	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	010	010	01	1	0.0	1	1	1	0.22701475595914	4	Gwindingwi, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.7306	31.8212	-2312193	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260315120000	https://www.varsity.co.uk/news/31372
1294328930	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	010	010	01	1	0.0	1	1	1	0.22701475595914	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260315120000	https://www.varsity.co.uk/news/31372
1294328931	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	015	015	01	1	0.0	1	1	1	0.22701475595914	4	Gwindingwi, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.7306	31.8212	-2312193	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260315120000	https://www.varsity.co.uk/news/31372
1294328932	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	015	015	01	1	0.0	1	1	1	0.22701475595914	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260315120000	https://www.varsity.co.uk/news/31372
1294328933	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	020	020	02	1	3.0	8	1	8	0.2290950744559	3	Kaiser Permanente Hospital, California, United States	US	USCA	CA071	34.0731	-117.434	1656551	0								3	Kaiser Permanente Hospital, California, United States	US	USCA		34.0731	-117.434	1656551	20260315120000	https://missionlocal.org/2026/03/florencio-flor-cortez-filipino-immigrant-story/
1294328934	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	020	020	02	1	3.0	2	1	2	0.2290950744559	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20260315120000	https://missionlocal.org/2026/03/florencio-flor-cortez-filipino-immigrant-story/
1294328935	20260315	202603	2026	2026.2055	EDU	UNIVERSITY						EDU													0	040	040	04	1	1.0	7	1	7	0.22701475595914	4	Gwindingwi, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.7306	31.8212	-2312193	0								4	Gwindingwi, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.7306	31.8212	-2312193	20260315120000	https://www.varsity.co.uk/news/31372
1294328936	20260315	202603	2026	2026.2055	EDU	COLLEGE						EDU			USA	AMERICAN	USA								1	043	043	04	1	2.8	2	1	2	2.01465201465201	4	Kigo, Wakiso, Uganda	UG	UG96	18585	0.196944	32.5961	9033971	4	Kigo, Wakiso, Uganda	UG	UG96	18585	0.196944	32.5961	9033971	4	Kigo, Wakiso, Uganda	UG	UG96	18585	0.196944	32.5961	9033971	20260315120000	https://chimpreports.com/muhoozi-recalls-studying-flynns-writings-at-fort-leavenworth-during-dinner-with-former-u-s-general/
1294328937	20260315	202603	2026	2026.2055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-9.2865928659287	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Apalachee High School, Georgia, United States	US	USGA		33.9483	-83.7855	2545560	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328938	20260315	202603	2026	2026.2055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-9.2865928659287	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328939	20260315	202603	2026	2026.2055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-9.2865928659287	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	3	Apalachee High School, Georgia, United States	US	USGA		33.9483	-83.7855	2545560	3	Apalachee High School, Georgia, United States	US	USGA		33.9483	-83.7855	2545560	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328940	20260315	202603	2026	2026.2055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-9.2865928659287	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	3	Apalachee High School, Georgia, United States	US	USGA		33.9483	-83.7855	2545560	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328941	20260315	202603	2026	2026.2055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-9.2865928659287	3	Apalachee High School, Georgia, United States	US	USGA	GA013	33.9483	-83.7855	2545560	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20260315120000	https://www.yahoo.com/news/articles/more-parents-prosecuted-kids-school-100036320.html
1294328942	20260315	202603	2026	2026.2055	EDU	COLLEGE						EDU			USAMIL	AMERICAN	USA					MIL			1	043	043	04	1	2.8	6	1	6	2.01465201465201	4	Kigo, Wakiso, Uganda	UG	UG96	18585	0.196944	32.5961	9033971	4	Kigo, Wakiso, Uganda	UG	UG96	18585	0.196944	32.5961	9033971	4	Kigo, Wakiso, Uganda	UG	UG96	18585	0.196944	32.5961	9033971	20260315120000	https://chimpreports.com/muhoozi-recalls-studying-flynns-writings-at-fort-leavenworth-during-dinner-with-former-u-s-general/
1294328943	20260315	202603	2026	2026.2055	EGY	EGYPTIAN	EGY								QAT	QATAR	QAT								1	040	040	04	1	1.0	4	1	4	-1.66666666666667	1	Egypt	EG	EG		27	30	EG	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328944	20260315	202603	2026	2026.2055	EGY	EGYPTIAN	EGY								QAT	QATAR	QAT								1	042	042	04	1	1.9	2	1	2	-1.66666666666667	1	Iran	IR	IR		32	53	IR	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328945	20260315	202603	2026	2026.2055	EGY	EGYPTIAN	EGY								QAT	QATAR	QAT								1	042	042	04	1	1.9	2	1	2	-1.66666666666667	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328946	20260315	202603	2026	2026.2055	EGYGOV	EGYPTIAN	EGY					GOV			ISR	ISRAELI	ISR								1	036	036	03	1	4.0	3	1	3	-1.66666666666667	1	Egypt	EG	EG		27	30	EG	1	Iran	IR	IR		32	53	IR	1	Qatar	QA	QA		25.5	51.25	QA	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328947	20260315	202603	2026	2026.2055	EGYGOV	EGYPTIAN	EGY					GOV			QAT	QATAR	QAT								1	036	036	03	1	4.0	3	1	3	-1.66666666666667	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328948	20260315	202603	2026	2026.2055	EGYGOV	EGYPTIAN	EGY					GOV			QAT	QATAR	QAT								1	040	040	04	1	1.0	3	1	3	-1.66666666666667	1	Egypt	EG	EG		27	30	EG	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328949	20260315	202603	2026	2026.2055	EGYGOV	EGYPTIAN	EGY					GOV			QAT	QATAR	QAT								1	042	042	04	1	1.9	3	1	3	-1.66666666666667	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260315120000	https://www.gdnonline.com:443/Details/1378653
1294328950	20260315	202603	2026	2026.2055	ELI	ACTOR						ELI													0	012	012	01	1	-0.4	10	1	10	-2.17606330365975	3	Lane County, Oregon, United States	US	USOR	OR039	43.9165	-122.835	1135855	0								3	Lane County, Oregon, United States	US	USOR		43.9165	-122.835	1135855	20260315120000	https://www.yahoo.com/news/articles/readers-respond-rg-reporting-sotu-110402559.html
1294328951	20260315	202603	2026	2026.2055	ELI	RETIRED						ELI													0	042	042	04	1	1.9	4	1	4	0.49261083743842	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328952	20260315	202603	2026	2026.2055	FIN	FINNISH	FIN								CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	5.37634408602151	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20260315120000	https://www.messagemedia.co/millelacs/trinity-lutheran-celebrates-ash-wednesday-with-a-pancake-supper/article_da1b5a72-80a7-4d27-b19a-587817d4f2bb.html
1294328953	20260315	202603	2026	2026.2055	FRA	FRENCH	FRA								CHN	BEIJING	CHN								1	042	042	04	1	1.9	10	1	10	-1.06060606060606	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260315120000	https://www.agri-pulse.com/articles/24369-washington-week-ahead-us-china-talks-farmers-on-capitol-hill
1294328954	20260315	202603	2026	2026.2055	FRA	FRENCH	FRA								CHNGOV	CHINA	CHN					GOV			1	141	141	14	3	-6.5	2	1	2	-1.06060606060606	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20260315120000	https://www.agri-pulse.com/articles/24369-washington-week-ahead-us-china-talks-farmers-on-capitol-hill
1294328955	20260315	202603	2026	2026.2055	FRA	FRANCE	FRA								GOV	PRESIDENT						GOV			1	141	141	14	3	-6.5	2	1	2	-1.06060606060606	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20260315120000	https://www.agri-pulse.com/articles/24369-washington-week-ahead-us-china-talks-farmers-on-capitol-hill
1294328956	20260315	202603	2026	2026.2055	FRA	FRENCH	FRA								GOV	PRESIDENT						GOV			1	141	141	14	3	-6.5	6	1	6	-1.06060606060606	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260315120000	https://www.agri-pulse.com/articles/24369-washington-week-ahead-us-china-talks-farmers-on-capitol-hill
1294328957	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	2	1	2	-3.37972166998012	1	South Korea	KS	KS		37	127.5	KS	0								1	United Kingdom	UK	UK		54	-4	UK	20260315120000	https://www.durangoherald.com/articles/the-latest-gulf-countries-report-new-attacks-after-iran-warns-major-uae-ports-to-evacuate/
1294328958	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		0	090	090	09	2	-2.0	3	1	3	0.22701475595914	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260315120000	https://www.varsity.co.uk/news/31372
1294328959	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		0	090	090	09	2	-2.0	1	1	1	0.22701475595914	4	Mamvura, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.7579	31.9057	10787715	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260315120000	https://www.varsity.co.uk/news/31372
1294328960	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	4	1	4	-11.1675126903553	4	Dunblane, Stirling, United Kingdom	UK	UKW6	40177	56.2	-3.96667	-2594842	0								4	Dunblane, Stirling, United Kingdom	UK	UKW6	40177	56.2	-3.96667	-2594842	20260315120000	https://www.mirror.co.uk/news/uk-news/ian-huntley-death-what-happen-36869516
1294328961	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		0	1822	182	18	4	-9.0	4	1	4	-11.1675126903553	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260315120000	https://www.mirror.co.uk/news/uk-news/ian-huntley-death-what-happen-36869516
1294328962	20260315	202603	2026	2026.2055	GBR	BRITISH	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.49261083743842	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328963	20260315	202603	2026	2026.2055	GBR	BRITISH	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.49261083743842	1	United Kingdom	UK	UK		54	-4	UK	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328964	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	0.49261083743842	1	United Kingdom	UK	UK		54	-4	UK	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328965	20260315	202603	2026	2026.2055	GBR	BRITISH	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			0	043	043	04	1	2.8	1	1	1	0.49261083743842	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328966	20260315	202603	2026	2026.2055	GBR	BRITISH	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			0	043	043	04	1	2.8	2	1	2	0.49261083743842	1	United Kingdom	UK	UK		54	-4	UK	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328967	20260315	202603	2026	2026.2055	GBR	BRITISH	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			0	043	043	04	1	2.8	1	1	1	0.49261083743842	1	United Kingdom	UK	UK		54	-4	UK	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	United Kingdom	UK	UK		54	-4	UK	20260315120000	https://ktar.com/national-news/from-slavery-to-the-white-house-the-ficklin-family-served-presidents-for-nearly-8-decades/5836005/
1294328968	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	7	1	6	-0.64874884151992	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20260315120000	https://www.dailyexcelsior.com/athawale-appeals-to-naxalites-to-join-mainstream-terms-attack-on-farooq-abdullah-condemnable/
1294328969	20260315	202603	2026	2026.2055	GOV	MINIST						GOV													0	013	013	01	1	0.4	10	1	10	-0.64874884151992	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20260315120000	https://www.dailyexcelsior.com/athawale-appeals-to-naxalites-to-join-mainstream-terms-attack-on-farooq-abdullah-condemnable/
1294328970	20260315	202603	2026	2026.2055	GOV	PRIME MINISTER						GOV													0	030	030	03	1	4.0	5	1	5	-0.64874884151992	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20260315120000	https://www.dailyexcelsior.com/athawale-appeals-to-naxalites-to-join-mainstream-terms-attack-on-farooq-abdullah-condemnable/
1294328971	20260315	202603	2026	2026.2055	GOV	CHIEF MINISTER						GOV													1	042	042	04	1	1.9	5	1	5	3.24483775811209	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20260315120000	https://www.dailyexcelsior.com/judicial-system-must-work-like-hospitals-with-same-spirit-of-service-cji/
1294328972	20260315	202603	2026	2026.2055	GOV	MINIST						GOV													0	051	051	05	1	3.4	3	1	3	-7.5801749271137	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260315120000	http://www.jpost.com/israel-news/article-889978
1294328973	20260315	202603	2026	2026.2055	GOV	GOVERNMENT						GOV													1	071	071	07	2	7.4	10	1	10	6.27306273062731	4	Norway House, Manitoba, Canada	CA	CA03	154724	53.9667	-97.8333	-570401	0								4	Norway House, Manitoba, Canada	CA	CA03	154724	53.9667	-97.8333	-570401	20260315120000	https://steinbachonline.com/articles/700-breast-cancer-screenings-booked-since-eligibility-lowered
1294328974	20260315	202603	2026	2026.2055	GOV	GOVERNMENT						GOV													1	114	114	11	3	-2.0	10	1	10	-1.75054704595186	1	Iran	IR	IR		32	53	IR	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260315120000	https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/indian-aluminium-producers-seek-rodtep-relief-to-stay-competitive/articleshow/129588900.cms
1294328975	20260315	202603	2026	2026.2055	GOV	REGIME						GOV													1	141	141	14	3	-6.5	3	1	3	-10.4401228249744	4	Ingolstadt, Bayern, Germany	GM	GM02	16534	48.7667	11.4333	-1800781	0								4	Ingolstadt, Bayern, Germany	GM	GM02	16534	48.7667	11.4333	-1800781	20260315120000	https://www.dw.com/en/living-amid-bombings-in-iran-how-fear-impacts-mental-health/a-76360945
1294328976	20260315	202603	2026	2026.2055	GOV	REGIME						GOV													0	1712	171	17	4	-9.2	10	1	10	-3.49514563106797	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260315120000	http://www.jpost.com/middle-east/iran-news/article-889964
1294328977	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													0	173	173	17	4	-5.0	3	1	3	-3.31807780320366	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20260315120000	https://www.newsday.co.zw/thestandard/news/article/200052671/mnangagwa-2030-plot-in-sinister-twist
1294328978	20260315	202603	2026	2026.2055	GOV	GOVERNMENT						GOV			BUS	EXPORTER						BUS			1	020	020	02	1	3.0	10	1	10	-1.75054704595186	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20260315120000	https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/indian-aluminium-producers-seek-rodtep-relief-to-stay-competitive/articleshow/129588900.cms
1294328979	20260315	202603	2026	2026.2055	GOV	GOVERNMENT						GOV			BUS	INDUSTRY						BUS			0	030	030	03	1	4.0	5	1	5	3.29457364341086	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20260315120000	https://www.cbc.ca/news/canada/saskatchewan/cfi-funding-new-poultry-research-9.7129197
